"drug" "test.cindex" "train.cindex" "testindex.sd" "trainindex.sd" "genecount"
"10073" 0.410198535081822 0.678269293990975 0.112351874997009 0.0181222541588916 16
"10079" 0.575961158046999 0.752610159041403 0.12960422478435 0.0158935203118234 15
"10080" 0.615589416542406 0.746086456341101 0.129347301213188 0.0186484952094638 10
"10082" 0.569494412340937 0.670706769397019 0.203888760221819 0.0277529914328404 10
"10091" 0.661031793527352 0.726787153548066 0.149677969341811 0.0167178442775255 12
"10092" 0.588380222413353 0.721924337863551 0.183493623451572 0.0159931617966812 11
"10096" 0.464635762070382 0.917085832588959 0.247211671559046 0.0210005423092034 71
"10097" 0.629908113463911 0.973359812107707 0.165154476652556 0.0307872897140113 114
"10098" 0.577796879566187 0.964235797935596 0.120667308890814 0.0100633413359977 153
"10099" 0.427693346080443 0.876842786792627 0.214969150768224 0.0217697490304711 60
"10102" 0.394937106275207 0.659040743057109 0.144208666180465 0.0206217790895846 14
"10104" 0.610831109705759 0.782423575776579 0.217543731827512 0.0210420674000225 18
"10115" 0.459365731351682 0.870984341099108 0.202983517132815 0.0138014686542245 42
"10117" 0.5043713415101 0.602742944329291 0.209977432465244 0.0231760668173104 10
"10125" 0.56811428734997 0.97769922744554 0.164366086444391 0.023170592275304 147
"10126" 0.588454119658415 0.846137755302827 0.216981603619209 0.0161307674743705 43
"10127" 0.526888231542774 0.974369133630432 0.0950996422903158 0.00945007483499694 163
"10128" 0.587760667624753 0.97181253500493 0.195245825710348 0.014797371868852 66
"10129" 0.498115468261064 0.762473703817986 0.14032955985077 0.0205059232429004 32
"10130" 0.475360579215431 0.745030767221495 0.201521078797657 0.0282097466621664 26
"10132" 0.596776986078108 0.993173947876342 0.208091084894496 0.00839405633254492 96
"10133" 0.554290506577316 0.813697114500741 0.174243146746035 0.0162276907017375 36
"10135" 0.509957735381323 0.965155904957757 0.164224890183055 0.0466206444506264 108
"10136" 0.489158402614758 0.83836365615516 0.144304463129614 0.0096171348872172 40
"10138" 0.537130135384304 0.955144620141331 0.18400922449919 0.0441077541869669 150
"10141" 0.585790612207107 0.995672730649966 0.18203399512465 0.00280933227353262 262
"10143" 0.400557892048281 0.79046008799541 0.176441598453158 0.0164832550906515 30
"10150" 0.496240179285757 0.807205980203063 0.14640340395115 0.0201025556205308 35
"10151" 0.575500597508982 0.987854347841235 0.266091829376305 0.00275269887248248 215
"10152" 0.545550420486237 0.916988966812434 0.161313655621899 0.0200264901393729 69
"10157" 0.549961013866514 0.961382097600898 0.210805038871526 0.0213011350405814 189
"10158" 0.663620655366755 0.793901768449493 0.216166259653434 0.0123279981521005 23
"10160" 0.494371401925806 0.667462493152684 0.127623102017895 0.0170615116398595 10
"10165" 0.506496815793738 0.919562222956296 0.188049923651891 0.0189686760408149 70
"10166" 0.585985704018706 0.960070981940759 0.187831256482172 0.0384706522468217 120
"10167" 0.570570510214604 0.98529990876541 0.194115175519516 0.0134860846357028 78
"10168" 0.527799098912589 0.81282295797629 0.104367270428815 0.012914357094082 41
"10172" 0.655954577135147 0.749231121987931 0.128890816762837 0.013772480019043 15
"10175" 0.568854483793868 0.996063418938892 0.184383143927112 0.00280556657379578 265
"10176" 0.446459527172873 0.960915527779555 0.220776448656511 0.030717113225143 140
"10177" 0.613526374405948 0.838047268559133 0.177808781939086 0.0200119647556083 37
