"drug" "test.cindex" "train.cindex" "testindex.sd" "trainindex.sd" "genecount"
"10120" 0.640280603865114 0.611141865124854 0.143414541207785 0.0296741850837432 96
"10125" 0.650724457658512 0.605811344160058 0.101221152444219 0.0260668939828154 147
"10126" 0.601843946913006 0.599221249423837 0.152976440492736 0.0162264795638744 43
"10127" 0.637725819256656 0.613555236604134 0.140805548667458 0.0227847967378189 163
"10128" 0.586013192070376 0.588933087444126 0.114523114295336 0.0362939279424289 66
"10129" 0.563953585380164 0.590775187720395 0.152353568344291 0.0389056987231977 32
"10130" 0.597265683579918 0.598947084730241 0.0848858044310108 0.0229947294629634 26
"10132" 0.577347148127244 0.57836855127998 0.0913025118129019 0.0321917241973991 96
"10133" 0.59313354829653 0.595904832760749 0.0831046714273714 0.0219336466961098 36
"10135" 0.605176950831243 0.60313410211183 0.121877836718815 0.016474238372771 108
"10136" 0.58647288827909 0.561370113523025 0.111503298406193 0.0343942265273008 40
"10138" 0.620841627757272 0.62784059139262 0.138557772131319 0.0252695695325688 150
"10141" 0.650101909477593 0.621899876253248 0.109811217683325 0.0251640203690962 262
"10143" 0.58982052095791 0.589744764790757 0.105504320481019 0.00952131580246339 30
"10150" 0.582070241803347 0.59416629463584 0.195037558499131 0.0279765188311514 35
"10151" 0.622979684394778 0.612024486792158 0.124970354827228 0.019888392364531 215
"10152" 0.642813281290029 0.6194589927012 0.11389789124861 0.0178252889656577 69
"10157" 0.644265998926965 0.608451856240042 0.0838084506847803 0.0259449389690917 189
"10158" 0.585393878655431 0.584687127748507 0.121660311382805 0.0175136618450227 23
"10159" 0.631172730472639 0.591697805911303 0.108298089052411 0.0265917590035094 96
"10160" 0.604559153997752 0.58780407337699 0.123421026692771 0.0235434412906496 10
"10165" 0.652680036263375 0.61354345584739 0.100823764945206 0.0162541966904973 70
"10166" 0.628112973046367 0.609817249619835 0.109110158654821 0.0221153088426506 120
"10167" 0.585351681345756 0.562398930627835 0.120033723684535 0.0237000403946239 78
"10168" 0.618752168006327 0.587733897514482 0.124484234632532 0.0244541996505674 41
"10169" 0.633487428090428 0.604663329393735 0.0953594587822604 0.015910371108216 81
"10172" 0.56016385935151 0.526600966948081 0.134761607882098 0.0146940004014938 15
"10175" 0.630196947722316 0.627793412895335 0.104583178354933 0.0297202473021477 265
"10176" 0.590882882015359 0.603041889263621 0.138102629323218 0.0193936599677484 140
"10177" 0.60316186681837 0.551879111987072 0.1202804681904 0.0275813678281672 37
"10180" 0.606095397302698 0.589798787205844 0.0882440758410004 0.0243222427809625 108
"10181" 0.616177194111803 0.575860816518405 0.0803643889136485 0.0118282826224774 21
"10182" 0.637646490603645 0.592358021156391 0.0598494719741134 0.0183000780565119 113
"10187" 0.565114423036213 0.576270363180161 0.1248476829138 0.0240312566237041 59
"10189" 0.636264431988818 0.619184078318996 0.0783042785961626 0.0350736060018272 188
"10192" 0.592716452913335 0.610594491382071 0.122668101224104 0.0226143586843668 269
"10194" 0.556199788058478 0.56596770587824 0.105037387198662 0.0158746252834785 12
"10198" 0.633945593598773 0.595243996438017 0.0851141065521451 0.0237734003878821 110
"10206" 0.614948344126142 0.597843140685198 0.121608092635436 0.0284720776559923 64
"10207" 0.632443327401476 0.608833698292798 0.0815556483343423 0.0258726749882386 148
"10209" 0.657623842749804 0.650175195513001 0.103585082969303 0.0219924859804153 51
"10210" 0.570866479134095 0.594681734171133 0.17997624552427 0.0213561865818826 75
"10213" 0.603188499722027 0.580558225582894 0.106264579868821 0.0237986241767477 84
"10215" 0.554949431541288 0.531634882693754 0.151274204163073 0.0339585668807303 28
"10220" 0.654980969853711 0.628397647504294 0.103141424813231 0.0221604541685947 205
"10225" 0.572898099309639 0.508557323131861 0.0835666821359469 0.0298004942036947 11
"10226" 0.582079153651413 0.588509513724528 0.130001545895238 0.0254732835244941 30
"10228" 0.561265227946799 0.566811940606208 0.132451333567971 0.0195384669753218 68
"10230" 0.634198146402779 0.608751589025427 0.129705398581472 0.0279241408419269 335
"10232" 0.579535188638466 0.613850171685042 0.144992005096591 0.0148237861016732 78
"10234" 0.581483553641708 0.546649777484949 0.147907104943596 0.0290068774121683 11
"10241" 0.544863315422039 0.540352731108572 0.11463687423027 0.0213171710282087 23
"10255" 0.647919036687195 0.621947834651787 0.136436917635435 0.0150820060965661 64
"10263" 0.613944720190354 0.579008302858295 0.0782448013675347 0.0161136434950117 11
"10267" 0.632141982884026 0.587923868219539 0.119157337460378 0.0370343060761615 14
"10270" 0.569493185854359 0.557807338731871 0.123496045943314 0.0248770941585407 10
