"drug" "test.cindex" "train.cindex" "testindex.sd" "trainindex.sd" "genecount"
"10001" 0.608882496253181 0.584862838491994 0.25594538888251 0.0453062791286166 27
"10002" 0.65304455488297 0.607979089799127 0.195325064282668 0.0389442478989857 19
"10003" 0.515223649169135 0.546973950207868 0.172040913476201 0.039134404929729 12
"10004" 0.512620380988835 0.51411023874638 0.257572896806553 0.040341194017311 49
"10006" 0.537227503272962 0.496621535138333 0.146128982993216 0.0380602727960292 69
"10008" 0.583761985747266 0.563950929705162 0.173534497066528 0.0577117748784238 115
"10011" 0.541917556390849 0.514197949689165 0.206145369467448 0.0327727659313509 151
"10013" 0.614164389545439 0.585756586382277 0.15655556073235 0.0289435633009527 59
"10014" 0.634318312051397 0.571161898063419 0.126961438041528 0.030927123107667 100
"10017" 0.673989806226131 0.560252604307744 0.174206654375804 0.0511832253235532 22
"10018" 0.615389196043919 0.557595775255808 0.121934492906708 0.0387148762783608 96
"10020" 0.614491222077782 0.577753162578421 0.180642872600141 0.0405124055852435 146
"10021" 0.645315661291341 0.584802292269295 0.155108502328623 0.0295847711319882 218
"10023" 0.55311236784276 0.495464119308997 0.152081235122292 0.0440935360786347 73
"10024" 0.574275172312891 0.574434485061975 0.190424417561696 0.0311005733578162 312
"10027" 0.588727891289625 0.557982435307797 0.115923011111182 0.0358459730274632 142
"10028" 0.647352642955376 0.55616332023741 0.149621068320101 0.0427087882459333 33
"10036" 0.658670967893164 0.582753646683716 0.142332421624864 0.0269982770183421 120
"10037" 0.540474601835194 0.519238658047084 0.25235427131063 0.0367719420900551 35
"10038" 0.582198555598522 0.568223976263301 0.259888191407826 0.0387255620708437 38
"10040" 0.606767641066581 0.577232983185214 0.110455891738436 0.0394640837500268 288
"10041" 0.537869445226256 0.524347147536638 0.200068999037091 0.0416997101356667 78
"10042" 0.646407726278088 0.622568121353481 0.150320355512463 0.0388196256336164 41
"10045" 0.625051327805943 0.5397219712484 0.15443788526645 0.0457691301204755 27
"10047" 0.527445377569971 0.516689877290372 0.163674147879433 0.0355390601704817 48
"10049" 0.616404269718223 0.58141002352225 0.198697965354168 0.0437946420035571 78
"10050" 0.700496739364261 0.628622148617259 0.122520500187501 0.032589337816466 15
"10051" 0.474499590620048 0.47178574297414 0.148102084103854 0.0410627173306351 40
"10055" 0.544287092310763 0.5340422755897 0.13572777737143 0.0214942987735976 27
"10060" 0.617758100544684 0.568859802345276 0.156174726898369 0.0457893310667805 123
"10062" 0.5672620255532 0.602196113718077 0.211187631847161 0.0279828458804621 10
"10066" 0.600003664032919 0.595820286973002 0.28671171433293 0.0426867031886912 71
"10067" 0.594980527410056 0.553403024750472 0.122273371662864 0.0242277813549351 74
"10069" 0.545724699727144 0.533315820444525 0.237161097166632 0.0287506845809922 71
"10071" 0.5539496111938 0.535440750672039 0.175143870546498 0.0351132506173601 83
"10072" 0.54569981522904 0.536606583248569 0.192187671458244 0.0389124949336407 150
"10073" 0.582867296575966 0.580296944414783 0.2188322803476 0.0436380469096004 16
"10079" 0.407236013424404 0.41643182246518 0.175924874768341 0.0510431050538199 15
"10080" 0.443787344521706 0.383071870861578 0.213762775710262 0.0314925495845794 10
"10082" 0.608016964837202 0.552684594186407 0.169675600761184 0.0258396707289127 10
"10091" 0.625889521878251 0.581894763084861 0.136558060079825 0.0258119133579053 12
"10092" 0.578741514774123 0.54210358971465 0.21649436368455 0.0436375625758972 11
"10096" 0.623873204464076 0.529288368196649 0.184548361814585 0.0442189730307743 71
"10097" 0.656927273899324 0.585892069347551 0.149437806821869 0.0222864695996506 114
"10098" 0.623520390946285 0.568511146605106 0.153798842979119 0.0407754656952489 153
"10099" 0.593618509877687 0.577249063614012 0.283731109070865 0.0353094959638076 60
"10102" 0.48870779785873 0.488287138343131 0.206412814417697 0.0516040764295761 14
"10103" 0.644494794371017 0.572744873004221 0.183152403367775 0.0348068008286571 370
"10104" 0.566119777852697 0.534854596952037 0.20485413572859 0.0317077150359588 18
"10114" 0.618154439807871 0.575859698507582 0.228056466471554 0.0462161886935163 109
"10115" 0.626173032833865 0.553119693537774 0.139788174656971 0.0344048872135064 42
"10117" 0.584583296890928 0.551614553715997 0.236398195571726 0.0522333178969311 10
"10120" 0.565359646889059 0.559866059923655 0.196286964480158 0.0351781308650542 96
"10125" 0.599263312415906 0.592671462090585 0.101596170203589 0.0350322770570681 147
"10126" 0.472724998024277 0.462802525086067 0.171737867733921 0.052129684094056 43
